"","snow2011","lake_perc_area","Predicted"
"57",0.0941668005306122,0.680204081632653,0.504071856571088
"58",0.109861267285714,0.680204081632653,0.504071856571088
"59",0.125555734040816,0.680204081632653,0.504071856571088
"60",0.141250200795918,0.680204081632653,0.504071856571088
"61",0.15694466755102,0.680204081632653,0.450522113803627
"62",0.172639134306122,0.680204081632653,0.450522113803627
"63",0.188333601061224,0.680204081632653,0.450522113803627
"64",0.204028067816327,0.680204081632653,0.450522113803627
"65",0.219722534571429,0.680204081632653,0.445959492461917
"66",0.235417001326531,0.680204081632653,0.505353801698392
"67",0.251111468081633,0.680204081632653,0.505353801698392
"68",0.266805934836735,0.680204081632653,0.536063657901798
"69",0.282500401591837,0.680204081632653,0.504126368283788
"70",0.298194868346939,0.680204081632653,0.504126368283788
"71",0.313889335102041,0.680204081632653,0.588755923682984
"72",0.329583801857143,0.680204081632653,0.588755923682984
"73",0.345278268612245,0.680204081632653,0.588755923682984
"74",0.360972735367347,0.680204081632653,0.471958137538784
"75",0.376667202122449,0.680204081632653,0.471958137538784
"76",0.392361668877551,0.680204081632653,0.471958137538784
"77",0.408056135632653,0.680204081632653,0.363938845576656
"78",0.423750602387755,0.680204081632653,0.363938845576656
"79",0.439445069142857,0.680204081632653,0.31609698421291
"80",0.455139535897959,0.680204081632653,0.31609698421291
"81",0.470834002653061,0.680204081632653,0.31609698421291
"82",0.486528469408163,0.680204081632653,0.31609698421291
"83",0.502222936163265,0.680204081632653,0.20832019103614
"84",0.517917402918367,0.680204081632653,0.20832019103614
"85",0.533611869673469,0.680204081632653,0.20832019103614
"86",0.549306336428571,0.680204081632653,0.20832019103614
"87",0.565000803183674,0.680204081632653,0.20832019103614
"88",0.580695269938776,0.680204081632653,0.20832019103614
"89",0.596389736693878,0.680204081632653,0.20832019103614
"90",0.61208420344898,0.680204081632653,0.20832019103614
"91",0.627778670204082,0.680204081632653,0.20832019103614
"92",0.643473136959184,0.680204081632653,0.20832019103614
"93",0.659167603714286,0.680204081632653,0.20832019103614
"94",0.674862070469388,0.680204081632653,0.20832019103614
"95",0.69055653722449,0.680204081632653,0.20832019103614
"96",0.706251003979592,0.680204081632653,0.20832019103614
"97",0.721945470734694,0.680204081632653,0.20832019103614
"98",0.737639937489796,0.680204081632653,0.20832019103614
"99",0.753334404244898,0.680204081632653,0.20832019103614
"100",0.769028871,0.680204081632653,0.20832019103614
"101",0,0.880408163265306,0.763444507958285
"102",0.015694466755102,0.880408163265306,0.763444507958285
"103",0.0313889335102041,0.880408163265306,0.763444507958285
"104",0.0470834002653061,0.880408163265306,0.763444507958285
"105",0.0627778670204082,0.880408163265306,0.763444507958285
"106",0.0784723337755102,0.880408163265306,0.763444507958285
"107",0.0941668005306122,0.880408163265306,0.763444507958285
"108",0.109861267285714,0.880408163265306,0.763444507958285
"109",0.125555734040816,0.880408163265306,0.763444507958285
"110",0.141250200795918,0.880408163265306,0.763444507958285
"111",0.15694466755102,0.880408163265306,0.709894765190824
"112",0.172639134306122,0.880408163265306,0.709894765190824
"113",0.188333601061224,0.880408163265306,0.709894765190824
"114",0.204028067816327,0.880408163265306,0.709894765190824
"115",0.219722534571429,0.880408163265306,0.705332143849113
"116",0.235417001326531,0.880408163265306,0.764726453085588
"117",0.251111468081633,0.880408163265306,0.764726453085588
"118",0.266805934836735,0.880408163265306,0.795436309288994
"119",0.282500401591837,0.880408163265306,0.763499019670985
"120",0.298194868346939,0.880408163265306,0.763499019670985
"121",0.313889335102041,0.880408163265306,0.848128575070181
"122",0.329583801857143,0.880408163265306,0.848128575070181
"123",0.345278268612245,0.880408163265306,0.848128575070181
"124",0.360972735367347,0.880408163265306,0.73133078892598
"125",0.376667202122449,0.880408163265306,0.73133078892598
"126",0.392361668877551,0.880408163265306,0.73133078892598
"127",0.408056135632653,0.880408163265306,0.623311496963852
"128",0.423750602387755,0.880408163265306,0.623311496963852
"129",0.439445069142857,0.880408163265306,0.575469635600106
"130",0.455139535897959,0.880408163265306,0.575469635600106
"131",0.470834002653061,0.880408163265306,0.505276225618985
"132",0.486528469408163,0.880408163265306,0.505276225618985
"133",0.502222936163265,0.880408163265306,0.397499432442215
"134",0.517917402918367,0.880408163265306,0.397499432442215
"135",0.533611869673469,0.880408163265306,0.397499432442215
"136",0.549306336428571,0.880408163265306,0.397499432442215
"137",0.565000803183674,0.880408163265306,0.397499432442215
"138",0.580695269938776,0.880408163265306,0.397499432442215
"139",0.596389736693878,0.880408163265306,0.397499432442215
"140",0.61208420344898,0.880408163265306,0.397499432442215
"141",0.627778670204082,0.880408163265306,0.397499432442215
"142",0.643473136959184,0.880408163265306,0.397499432442215
"143",0.659167603714286,0.880408163265306,0.397499432442215
"144",0.674862070469388,0.880408163265306,0.397499432442215
"145",0.69055653722449,0.880408163265306,0.397499432442215
"146",0.706251003979592,0.880408163265306,0.397499432442215
"147",0.721945470734694,0.880408163265306,0.397499432442215
"148",0.737639937489796,0.880408163265306,0.397499432442215
"149",0.753334404244898,0.880408163265306,0.397499432442215
"150",0.769028871,0.880408163265306,0.397499432442215
"151",0,1.08061224489796,0.839274902722508
"152",0.015694466755102,1.08061224489796,0.839274902722508
"153",0.0313889335102041,1.08061224489796,0.839274902722508
"154",0.0470834002653061,1.08061224489796,0.839274902722508
"155",0.0627778670204082,1.08061224489796,0.839274902722508
"156",0.0784723337755102,1.08061224489796,0.839274902722508
"157",0.0941668005306122,1.08061224489796,0.839274902722508
"158",0.109861267285714,1.08061224489796,0.839274902722508
"159",0.125555734040816,1.08061224489796,0.839274902722508
"160",0.141250200795918,1.08061224489796,0.839274902722508
"161",0.15694466755102,1.08061224489796,0.785725159955046
"162",0.172639134306122,1.08061224489796,0.785725159955046
"163",0.188333601061224,1.08061224489796,0.785725159955046
"164",0.204028067816327,1.08061224489796,0.785725159955046
"165",0.219722534571429,1.08061224489796,0.781162538613335
"166",0.235417001326531,1.08061224489796,0.84055684784981
"167",0.251111468081633,1.08061224489796,0.84055684784981
"168",0.266805934836735,1.08061224489796,0.871266704053216
"169",0.282500401591837,1.08061224489796,0.839329414435207
"170",0.298194868346939,1.08061224489796,0.839329414435207
"171",0.313889335102041,1.08061224489796,0.923958969834403
"172",0.329583801857143,1.08061224489796,0.923958969834403
"173",0.345278268612245,1.08061224489796,0.923958969834403
"174",0.360972735367347,1.08061224489796,0.807161183690202
"175",0.376667202122449,1.08061224489796,0.807161183690202
"176",0.392361668877551,1.08061224489796,0.807161183690202
"177",0.408056135632653,1.08061224489796,0.699141891728074
"178",0.423750602387755,1.08061224489796,0.699141891728074
"179",0.439445069142857,1.08061224489796,0.651300030364328
"180",0.455139535897959,1.08061224489796,0.651300030364328
"181",0.470834002653061,1.08061224489796,0.581106620383207
"182",0.486528469408163,1.08061224489796,0.581106620383207
"183",0.502222936163265,1.08061224489796,0.473329827206436
"184",0.517917402918367,1.08061224489796,0.473329827206436
"185",0.533611869673469,1.08061224489796,0.473329827206436
"186",0.549306336428571,1.08061224489796,0.473329827206436
"187",0.565000803183674,1.08061224489796,0.473329827206436
"188",0.580695269938776,1.08061224489796,0.473329827206436
"189",0.596389736693878,1.08061224489796,0.473329827206436
"190",0.61208420344898,1.08061224489796,0.473329827206436
"191",0.627778670204082,1.08061224489796,0.473329827206436
"192",0.643473136959184,1.08061224489796,0.473329827206436
"193",0.659167603714286,1.08061224489796,0.473329827206436
"194",0.674862070469388,1.08061224489796,0.473329827206436
"195",0.69055653722449,1.08061224489796,0.473329827206436
"196",0.706251003979592,1.08061224489796,0.473329827206436
"197",0.721945470734694,1.08061224489796,0.473329827206436
"198",0.737639937489796,1.08061224489796,0.473329827206436
"199",0.753334404244898,1.08061224489796,0.473329827206436
"200",0.769028871,1.08061224489796,0.473329827206436
"201",0,1.28081632653061,1.24192712148019
"202",0.015694466755102,1.28081632653061,1.24192712148019
"203",0.0313889335102041,1.28081632653061,1.24192712148019
"204",0.0470834002653061,1.28081632653061,1.24192712148019
"205",0.0627778670204082,1.28081632653061,1.24192712148019
"206",0.0784723337755102,1.28081632653061,1.24192712148019
"207",0.0941668005306122,1.28081632653061,1.24192712148019
"208",0.109861267285714,1.28081632653061,1.24192712148019
"209",0.125555734040816,1.28081632653061,1.24192712148019
"210",0.141250200795918,1.28081632653061,1.24192712148019
"211",0.15694466755102,1.28081632653061,1.18837737871273
"212",0.172639134306122,1.28081632653061,1.18837737871273
"213",0.188333601061224,1.28081632653061,1.18837737871273
"214",0.204028067816327,1.28081632653061,1.18837737871273
"215",0.219722534571429,1.28081632653061,1.18381475737102
"216",0.235417001326531,1.28081632653061,1.24320906660749
"217",0.251111468081633,1.28081632653061,1.24320906660749
"218",0.266805934836735,1.28081632653061,1.2739189228109
"219",0.282500401591837,1.28081632653061,1.24198163319289
"220",0.298194868346939,1.28081632653061,1.24198163319289
"221",0.313889335102041,1.28081632653061,1.32661118859208
"222",0.329583801857143,1.28081632653061,1.32661118859208
"223",0.345278268612245,1.28081632653061,1.32661118859208
"224",0.360972735367347,1.28081632653061,1.20981340244788
"225",0.376667202122449,1.28081632653061,1.20981340244788
"226",0.392361668877551,1.28081632653061,1.20981340244788
"227",0.408056135632653,1.28081632653061,1.10179411048576
"228",0.423750602387755,1.28081632653061,1.10179411048576
"229",0.439445069142857,1.28081632653061,1.05395224912201
"230",0.455139535897959,1.28081632653061,1.05395224912201
"231",0.470834002653061,1.28081632653061,0.89787160044844
"232",0.486528469408163,1.28081632653061,0.89787160044844
"233",0.502222936163265,1.28081632653061,0.790094807271669
"234",0.517917402918367,1.28081632653061,0.790094807271669
"235",0.533611869673469,1.28081632653061,0.790094807271669
"236",0.549306336428571,1.28081632653061,0.790094807271669
"237",0.565000803183674,1.28081632653061,0.790094807271669
"238",0.580695269938776,1.28081632653061,0.790094807271669
"239",0.596389736693878,1.28081632653061,0.790094807271669
"240",0.61208420344898,1.28081632653061,0.790094807271669
"241",0.627778670204082,1.28081632653061,0.790094807271669
"242",0.643473136959184,1.28081632653061,0.790094807271669
"243",0.659167603714286,1.28081632653061,0.790094807271669
"244",0.674862070469388,1.28081632653061,0.790094807271669
"245",0.69055653722449,1.28081632653061,0.790094807271669
"246",0.706251003979592,1.28081632653061,0.790094807271669
"247",0.721945470734694,1.28081632653061,0.790094807271669
"248",0.737639937489796,1.28081632653061,0.790094807271669
"249",0.753334404244898,1.28081632653061,0.790094807271669
"250",0.769028871,1.28081632653061,0.790094807271669
"251",0,1.48102040816327,1.26938269264296
"252",0.015694466755102,1.48102040816327,1.26938269264296
"253",0.0313889335102041,1.48102040816327,1.26938269264296
"254",0.0470834002653061,1.48102040816327,1.26938269264296
"255",0.0627778670204082,1.48102040816327,1.26938269264296
"256",0.0784723337755102,1.48102040816327,1.26938269264296
"257",0.0941668005306122,1.48102040816327,1.26938269264296
"258",0.109861267285714,1.48102040816327,1.26938269264296
"259",0.125555734040816,1.48102040816327,1.26938269264296
"260",0.141250200795918,1.48102040816327,1.26938269264296
"261",0.15694466755102,1.48102040816327,1.26938269264296
"262",0.172639134306122,1.48102040816327,1.26938269264296
"263",0.188333601061224,1.48102040816327,1.26938269264296
"264",0.204028067816327,1.48102040816327,1.26938269264296
"265",0.219722534571429,1.48102040816327,1.26482007130125
"266",0.235417001326531,1.48102040816327,1.32421438053772
"267",0.251111468081633,1.48102040816327,1.32421438053772
"268",0.266805934836735,1.48102040816327,1.35492423674113
"269",0.282500401591837,1.48102040816327,1.32298694712312
"270",0.298194868346939,1.48102040816327,1.32298694712312
"271",0.313889335102041,1.48102040816327,1.40761650252232
"272",0.329583801857143,1.48102040816327,1.40761650252232
"273",0.345278268612245,1.48102040816327,1.40761650252232
"274",0.360972735367347,1.48102040816327,1.29081871637812
"275",0.376667202122449,1.48102040816327,1.29081871637812
"276",0.392361668877551,1.48102040816327,1.29081871637812
"277",0.408056135632653,1.48102040816327,1.18279942441599
"278",0.423750602387755,1.48102040816327,1.18279942441599
"279",0.439445069142857,1.48102040816327,1.13495756305224
"280",0.455139535897959,1.48102040816327,1.13495756305224
"281",0.470834002653061,1.48102040816327,0.978876914378671
"282",0.486528469408163,1.48102040816327,0.978876914378671
"283",0.502222936163265,1.48102040816327,0.871100121201901
"284",0.517917402918367,1.48102040816327,0.871100121201901
"285",0.533611869673469,1.48102040816327,0.871100121201901
"286",0.549306336428571,1.48102040816327,0.871100121201901
"287",0.565000803183674,1.48102040816327,0.871100121201901
"288",0.580695269938776,1.48102040816327,0.871100121201901
"289",0.596389736693878,1.48102040816327,0.871100121201901
"290",0.61208420344898,1.48102040816327,0.871100121201901
"291",0.627778670204082,1.48102040816327,0.871100121201901
"292",0.643473136959184,1.48102040816327,0.871100121201901
"293",0.659167603714286,1.48102040816327,0.871100121201901
"294",0.674862070469388,1.48102040816327,0.871100121201901
"295",0.69055653722449,1.48102040816327,0.871100121201901
"296",0.706251003979592,1.48102040816327,0.871100121201901
"297",0.721945470734694,1.48102040816327,0.871100121201901
"298",0.737639937489796,1.48102040816327,0.871100121201901
"299",0.753334404244898,1.48102040816327,0.871100121201901
"300",0.769028871,1.48102040816327,0.871100121201901
"301",0,1.68122448979592,1.25329308642652
"302",0.015694466755102,1.68122448979592,1.25329308642652
"303",0.0313889335102041,1.68122448979592,1.25329308642652
"304",0.0470834002653061,1.68122448979592,1.25329308642652
"305",0.0627778670204082,1.68122448979592,1.25329308642652
"306",0.0784723337755102,1.68122448979592,1.25329308642652
"307",0.0941668005306122,1.68122448979592,1.25329308642652
"308",0.109861267285714,1.68122448979592,1.25329308642652
"309",0.125555734040816,1.68122448979592,1.25329308642652
"310",0.141250200795918,1.68122448979592,1.25329308642652
"311",0.15694466755102,1.68122448979592,1.25329308642652
"312",0.172639134306122,1.68122448979592,1.25329308642652
"313",0.188333601061224,1.68122448979592,1.25329308642652
"314",0.204028067816327,1.68122448979592,1.25329308642652
"315",0.219722534571429,1.68122448979592,1.24873046508481
"316",0.235417001326531,1.68122448979592,1.30812477432129
"317",0.251111468081633,1.68122448979592,1.30812477432129
"318",0.266805934836735,1.68122448979592,1.33883463052469
"319",0.282500401591837,1.68122448979592,1.30689734090669
"320",0.298194868346939,1.68122448979592,1.30689734090669
"321",0.313889335102041,1.68122448979592,1.39152689630588
"322",0.329583801857143,1.68122448979592,1.39152689630588
"323",0.345278268612245,1.68122448979592,1.39152689630588
"324",0.360972735367347,1.68122448979592,1.27472911016168
"325",0.376667202122449,1.68122448979592,1.27472911016168
"326",0.392361668877551,1.68122448979592,1.27472911016168
"327",0.408056135632653,1.68122448979592,1.16670981819955
"328",0.423750602387755,1.68122448979592,1.16670981819955
"329",0.439445069142857,1.68122448979592,1.11886795683581
"330",0.455139535897959,1.68122448979592,1.11886795683581
"331",0.470834002653061,1.68122448979592,0.962787308162236
"332",0.486528469408163,1.68122448979592,0.962787308162236
"333",0.502222936163265,1.68122448979592,0.855010514985466
"334",0.517917402918367,1.68122448979592,0.855010514985466
"335",0.533611869673469,1.68122448979592,0.855010514985466
"336",0.549306336428571,1.68122448979592,0.855010514985466
"337",0.565000803183674,1.68122448979592,0.855010514985466
"338",0.580695269938776,1.68122448979592,0.855010514985466
"339",0.596389736693878,1.68122448979592,0.855010514985466
"340",0.61208420344898,1.68122448979592,0.855010514985466
"341",0.627778670204082,1.68122448979592,0.855010514985466
"342",0.643473136959184,1.68122448979592,0.855010514985466
"343",0.659167603714286,1.68122448979592,0.855010514985466
"344",0.674862070469388,1.68122448979592,0.855010514985466
"345",0.69055653722449,1.68122448979592,0.855010514985466
"346",0.706251003979592,1.68122448979592,0.855010514985466
"347",0.721945470734694,1.68122448979592,0.855010514985466
"348",0.737639937489796,1.68122448979592,0.855010514985466
"349",0.753334404244898,1.68122448979592,0.855010514985466
"350",0.769028871,1.68122448979592,0.855010514985466
"351",0,1.88142857142857,1.3238021846414
"352",0.015694466755102,1.88142857142857,1.3238021846414
"353",0.0313889335102041,1.88142857142857,1.3238021846414
"354",0.0470834002653061,1.88142857142857,1.3238021846414
"355",0.0627778670204082,1.88142857142857,1.3238021846414
"356",0.0784723337755102,1.88142857142857,1.3238021846414
"357",0.0941668005306122,1.88142857142857,1.3238021846414
"358",0.109861267285714,1.88142857142857,1.3238021846414
"359",0.125555734040816,1.88142857142857,1.3238021846414
"360",0.141250200795918,1.88142857142857,1.3238021846414
"361",0.15694466755102,1.88142857142857,1.3238021846414
"362",0.172639134306122,1.88142857142857,1.3238021846414
"363",0.188333601061224,1.88142857142857,1.3238021846414
"364",0.204028067816327,1.88142857142857,1.3238021846414
"365",0.219722534571429,1.88142857142857,1.31923956329968
"366",0.235417001326531,1.88142857142857,1.37863387253616
"367",0.251111468081633,1.88142857142857,1.37863387253616
"368",0.266805934836735,1.88142857142857,1.40934372873957
"369",0.282500401591837,1.88142857142857,1.37740643912156
"370",0.298194868346939,1.88142857142857,1.37740643912156
"371",0.313889335102041,1.88142857142857,1.46203599452075
"372",0.329583801857143,1.88142857142857,1.46203599452075
"373",0.345278268612245,1.88142857142857,1.46203599452075
"374",0.360972735367347,1.88142857142857,1.34523820837655
"375",0.376667202122449,1.88142857142857,1.34523820837655
"376",0.392361668877551,1.88142857142857,1.34523820837655
"377",0.408056135632653,1.88142857142857,1.23721891641442
"378",0.423750602387755,1.88142857142857,1.23721891641442
"379",0.439445069142857,1.88142857142857,1.18937705505068
"380",0.455139535897959,1.88142857142857,1.18937705505068
"381",0.470834002653061,1.88142857142857,1.03329640637711
"382",0.486528469408163,1.88142857142857,1.03329640637711
"383",0.502222936163265,1.88142857142857,0.925519613200337
"384",0.517917402918367,1.88142857142857,0.925519613200337
"385",0.533611869673469,1.88142857142857,0.925519613200337
"386",0.549306336428571,1.88142857142857,0.925519613200337
"387",0.565000803183674,1.88142857142857,0.925519613200337
"388",0.580695269938776,1.88142857142857,0.925519613200337
"389",0.596389736693878,1.88142857142857,0.925519613200337
"390",0.61208420344898,1.88142857142857,0.925519613200337
"391",0.627778670204082,1.88142857142857,0.925519613200337
"392",0.643473136959184,1.88142857142857,0.925519613200337
"393",0.659167603714286,1.88142857142857,0.925519613200337
"394",0.674862070469388,1.88142857142857,0.925519613200337
"395",0.69055653722449,1.88142857142857,0.925519613200337
"396",0.706251003979592,1.88142857142857,0.925519613200337
"397",0.721945470734694,1.88142857142857,0.925519613200337
"398",0.737639937489796,1.88142857142857,0.925519613200337
"399",0.753334404244898,1.88142857142857,0.925519613200337
"400",0.769028871,1.88142857142857,0.925519613200337
"401",0,2.08163265306122,1.3459215339901
"402",0.015694466755102,2.08163265306122,1.3459215339901
"403",0.0313889335102041,2.08163265306122,1.3459215339901
"404",0.0470834002653061,2.08163265306122,1.3459215339901
"405",0.0627778670204082,2.08163265306122,1.3459215339901
"406",0.0784723337755102,2.08163265306122,1.3459215339901
"407",0.0941668005306122,2.08163265306122,1.3459215339901
"408",0.109861267285714,2.08163265306122,1.3459215339901
"409",0.125555734040816,2.08163265306122,1.3459215339901
"410",0.141250200795918,2.08163265306122,1.3459215339901
"411",0.15694466755102,2.08163265306122,1.3459215339901
"412",0.172639134306122,2.08163265306122,1.3459215339901
"413",0.188333601061224,2.08163265306122,1.3459215339901
"414",0.204028067816327,2.08163265306122,1.3459215339901
"415",0.219722534571429,2.08163265306122,1.34135891264839
"416",0.235417001326531,2.08163265306122,1.40075322188486
"417",0.251111468081633,2.08163265306122,1.40075322188486
"418",0.266805934836735,2.08163265306122,1.43146307808827
"419",0.282500401591837,2.08163265306122,1.39952578847026
"420",0.298194868346939,2.08163265306122,1.39952578847026
"421",0.313889335102041,2.08163265306122,1.48415534386945
"422",0.329583801857143,2.08163265306122,1.48415534386945
"423",0.345278268612245,2.08163265306122,1.48415534386945
"424",0.360972735367347,2.08163265306122,1.36735755772525
"425",0.376667202122449,2.08163265306122,1.36735755772525
"426",0.392361668877551,2.08163265306122,1.36735755772525
"427",0.408056135632653,2.08163265306122,1.25933826576312
"428",0.423750602387755,2.08163265306122,1.25933826576312
"429",0.439445069142857,2.08163265306122,1.21149640439938
"430",0.455139535897959,2.08163265306122,1.21149640439938
"431",0.470834002653061,2.08163265306122,1.05541575572581
"432",0.486528469408163,2.08163265306122,1.05541575572581
"433",0.502222936163265,2.08163265306122,0.947638962549039
"434",0.517917402918367,2.08163265306122,0.947638962549039
"435",0.533611869673469,2.08163265306122,0.947638962549039
"436",0.549306336428571,2.08163265306122,0.947638962549039
"437",0.565000803183674,2.08163265306122,0.947638962549039
"438",0.580695269938776,2.08163265306122,0.947638962549039
"439",0.596389736693878,2.08163265306122,0.947638962549039
"440",0.61208420344898,2.08163265306122,0.947638962549039
"441",0.627778670204082,2.08163265306122,0.947638962549039
"442",0.643473136959184,2.08163265306122,0.947638962549039
"443",0.659167603714286,2.08163265306122,0.947638962549039
"444",0.674862070469388,2.08163265306122,0.947638962549039
"445",0.69055653722449,2.08163265306122,0.947638962549039
"446",0.706251003979592,2.08163265306122,0.947638962549039
"447",0.721945470734694,2.08163265306122,0.947638962549039
"448",0.737639937489796,2.08163265306122,0.947638962549039
"449",0.753334404244898,2.08163265306122,0.947638962549039
"450",0.769028871,2.08163265306122,0.947638962549039
"451",0,2.28183673469388,1.36287044282811
"452",0.015694466755102,2.28183673469388,1.36287044282811
"453",0.0313889335102041,2.28183673469388,1.36287044282811
"454",0.0470834002653061,2.28183673469388,1.36287044282811
"455",0.0627778670204082,2.28183673469388,1.36287044282811
"456",0.0784723337755102,2.28183673469388,1.36287044282811
"457",0.0941668005306122,2.28183673469388,1.36287044282811
"458",0.109861267285714,2.28183673469388,1.36287044282811
"459",0.125555734040816,2.28183673469388,1.36287044282811
"460",0.141250200795918,2.28183673469388,1.36287044282811
"461",0.15694466755102,2.28183673469388,1.36287044282811
"462",0.172639134306122,2.28183673469388,1.36287044282811
"463",0.188333601061224,2.28183673469388,1.36287044282811
"464",0.204028067816327,2.28183673469388,1.36287044282811
"465",0.219722534571429,2.28183673469388,1.3583078214864
"466",0.235417001326531,2.28183673469388,1.41770213072287
"467",0.251111468081633,2.28183673469388,1.41770213072287
"468",0.266805934836735,2.28183673469388,1.44841198692628
"469",0.282500401591837,2.28183673469388,1.41647469730827
"470",0.298194868346939,2.28183673469388,1.41647469730827
"471",0.313889335102041,2.28183673469388,1.50110425270746
"472",0.329583801857143,2.28183673469388,1.50110425270746
"473",0.345278268612245,2.28183673469388,1.50110425270746
"474",0.360972735367347,2.28183673469388,1.38430646656326
"475",0.376667202122449,2.28183673469388,1.38430646656326
"476",0.392361668877551,2.28183673469388,1.38430646656326
"477",0.408056135632653,2.28183673469388,1.27628717460114
"478",0.423750602387755,2.28183673469388,1.27628717460114
"479",0.439445069142857,2.28183673469388,1.22844531323739
"480",0.455139535897959,2.28183673469388,1.22844531323739
"481",0.470834002653061,2.28183673469388,1.07236466456382
"482",0.486528469408163,2.28183673469388,1.07236466456382
"483",0.502222936163265,2.28183673469388,0.96458787138705
"484",0.517917402918367,2.28183673469388,0.96458787138705
"485",0.533611869673469,2.28183673469388,0.96458787138705
"486",0.549306336428571,2.28183673469388,0.96458787138705
"487",0.565000803183674,2.28183673469388,0.96458787138705
"488",0.580695269938776,2.28183673469388,0.96458787138705
"489",0.596389736693878,2.28183673469388,0.96458787138705
"490",0.61208420344898,2.28183673469388,0.96458787138705
"491",0.627778670204082,2.28183673469388,0.96458787138705
"492",0.643473136959184,2.28183673469388,0.96458787138705
"493",0.659167603714286,2.28183673469388,0.96458787138705
"494",0.674862070469388,2.28183673469388,0.96458787138705
"495",0.69055653722449,2.28183673469388,0.96458787138705
"496",0.706251003979592,2.28183673469388,0.96458787138705
"497",0.721945470734694,2.28183673469388,0.96458787138705
"498",0.737639937489796,2.28183673469388,0.96458787138705
"499",0.753334404244898,2.28183673469388,0.96458787138705
"500",0.769028871,2.28183673469388,0.96458787138705
"501",0,2.48204081632653,1.36287044282811
"502",0.015694466755102,2.48204081632653,1.36287044282811
"503",0.0313889335102041,2.48204081632653,1.36287044282811
"504",0.0470834002653061,2.48204081632653,1.36287044282811
"505",0.0627778670204082,2.48204081632653,1.36287044282811
"506",0.0784723337755102,2.48204081632653,1.36287044282811
"507",0.0941668005306122,2.48204081632653,1.36287044282811
"508",0.109861267285714,2.48204081632653,1.36287044282811
"509",0.125555734040816,2.48204081632653,1.36287044282811
"510",0.141250200795918,2.48204081632653,1.36287044282811
"511",0.15694466755102,2.48204081632653,1.36287044282811
"512",0.172639134306122,2.48204081632653,1.36287044282811
"513",0.188333601061224,2.48204081632653,1.36287044282811
"514",0.204028067816327,2.48204081632653,1.36287044282811
"515",0.219722534571429,2.48204081632653,1.3583078214864
"516",0.235417001326531,2.48204081632653,1.41770213072287
"517",0.251111468081633,2.48204081632653,1.41770213072287
"518",0.266805934836735,2.48204081632653,1.44841198692628
"519",0.282500401591837,2.48204081632653,1.41647469730827
"520",0.298194868346939,2.48204081632653,1.41647469730827
"521",0.313889335102041,2.48204081632653,1.50110425270746
"522",0.329583801857143,2.48204081632653,1.50110425270746
"523",0.345278268612245,2.48204081632653,1.50110425270746
"524",0.360972735367347,2.48204081632653,1.38430646656326
"525",0.376667202122449,2.48204081632653,1.38430646656326
