"","elevation_m","ppt_percent_normal","Predicted"
"84",3366.16326530612,0.251468498367347,0.809766139417124
"85",3377.65306122449,0.251468498367347,0.830115503995711
"86",3389.14285714286,0.251468498367347,0.830115503995711
"87",3400.63265306122,0.251468498367347,0.808670514991555
"88",3412.12244897959,0.251468498367347,0.808670514991555
"89",3423.61224489796,0.251468498367347,0.804503970582801
"90",3435.10204081633,0.251468498367347,0.804503970582801
"91",3446.59183673469,0.251468498367347,0.765876883332183
"92",3458.08163265306,0.251468498367347,0.765876883332183
"93",3469.57142857143,0.251468498367347,0.765876883332183
"94",3481.0612244898,0.251468498367347,0.844369987047768
"95",3492.55102040816,0.251468498367347,0.844369987047768
"96",3504.04081632653,0.251468498367347,0.745720498138229
"97",3515.5306122449,0.251468498367347,0.745720498138229
"98",3527.02040816327,0.251468498367347,0.745720498138229
"99",3538.51020408163,0.251468498367347,0.745720498138229
"100",3550,0.251468498367347,0.745720498138229
"101",2987,0.271734656734694,0.698933411767946
"102",2998.48979591837,0.271734656734694,0.698933411767946
"103",3009.97959183673,0.271734656734694,0.698933411767946
"104",3021.4693877551,0.271734656734694,0.698933411767946
"105",3032.95918367347,0.271734656734694,0.698933411767946
"106",3044.44897959184,0.271734656734694,0.698933411767946
"107",3055.9387755102,0.271734656734694,0.698933411767946
"108",3067.42857142857,0.271734656734694,0.698933411767946
"109",3078.91836734694,0.271734656734694,0.698933411767946
"110",3090.40816326531,0.271734656734694,0.698933411767946
"111",3101.89795918367,0.271734656734694,0.698933411767946
"112",3113.38775510204,0.271734656734694,0.698933411767946
"113",3124.87755102041,0.271734656734694,0.698933411767946
"114",3136.36734693878,0.271734656734694,0.698933411767946
"115",3147.85714285714,0.271734656734694,0.698933411767946
"116",3159.34693877551,0.271734656734694,0.698933411767946
"117",3170.83673469388,0.271734656734694,0.698933411767946
"118",3182.32653061224,0.271734656734694,0.698933411767946
"119",3193.81632653061,0.271734656734694,0.698933411767946
"120",3205.30612244898,0.271734656734694,0.739619748596757
"121",3216.79591836735,0.271734656734694,0.739619748596757
"122",3228.28571428571,0.271734656734694,0.893587857239777
"123",3239.77551020408,0.271734656734694,0.893587857239777
"124",3251.26530612245,0.271734656734694,0.857102779235225
"125",3262.75510204082,0.271734656734694,0.857102779235225
"126",3274.24489795918,0.271734656734694,0.857102779235225
"127",3285.73469387755,0.271734656734694,0.857102779235225
"128",3297.22448979592,0.271734656734694,0.857102779235225
"129",3308.71428571429,0.271734656734694,0.857102779235225
"130",3320.20408163265,0.271734656734694,0.857102779235225
"131",3331.69387755102,0.271734656734694,0.857102779235225
"132",3343.18367346939,0.271734656734694,0.867848656479041
"133",3354.67346938776,0.271734656734694,0.867848656479041
"134",3366.16326530612,0.271734656734694,0.809766139417124
"135",3377.65306122449,0.271734656734694,0.830115503995711
"136",3389.14285714286,0.271734656734694,0.830115503995711
"137",3400.63265306122,0.271734656734694,0.808670514991555
"138",3412.12244897959,0.271734656734694,0.808670514991555
"139",3423.61224489796,0.271734656734694,0.804503970582801
"140",3435.10204081633,0.271734656734694,0.804503970582801
"141",3446.59183673469,0.271734656734694,0.765876883332183
"142",3458.08163265306,0.271734656734694,0.765876883332183
"143",3469.57142857143,0.271734656734694,0.765876883332183
"144",3481.0612244898,0.271734656734694,0.844369987047768
"145",3492.55102040816,0.271734656734694,0.844369987047768
"146",3504.04081632653,0.271734656734694,0.745720498138229
"147",3515.5306122449,0.271734656734694,0.745720498138229
"148",3527.02040816327,0.271734656734694,0.745720498138229
"149",3538.51020408163,0.271734656734694,0.745720498138229
"150",3550,0.271734656734694,0.745720498138229
"151",2987,0.292000815102041,0.698933411767946
"152",2998.48979591837,0.292000815102041,0.698933411767946
"153",3009.97959183673,0.292000815102041,0.698933411767946
"154",3021.4693877551,0.292000815102041,0.698933411767946
"155",3032.95918367347,0.292000815102041,0.698933411767946
"156",3044.44897959184,0.292000815102041,0.698933411767946
"157",3055.9387755102,0.292000815102041,0.698933411767946
"158",3067.42857142857,0.292000815102041,0.698933411767946
"159",3078.91836734694,0.292000815102041,0.698933411767946
"160",3090.40816326531,0.292000815102041,0.698933411767946
"161",3101.89795918367,0.292000815102041,0.698933411767946
"162",3113.38775510204,0.292000815102041,0.698933411767946
"163",3124.87755102041,0.292000815102041,0.698933411767946
"164",3136.36734693878,0.292000815102041,0.698933411767946
"165",3147.85714285714,0.292000815102041,0.698933411767946
"166",3159.34693877551,0.292000815102041,0.698933411767946
"167",3170.83673469388,0.292000815102041,0.698933411767946
"168",3182.32653061224,0.292000815102041,0.698933411767946
"169",3193.81632653061,0.292000815102041,0.698933411767946
"170",3205.30612244898,0.292000815102041,0.739619748596757
"171",3216.79591836735,0.292000815102041,0.739619748596757
"172",3228.28571428571,0.292000815102041,0.893587857239777
"173",3239.77551020408,0.292000815102041,0.893587857239777
"174",3251.26530612245,0.292000815102041,0.857102779235225
"175",3262.75510204082,0.292000815102041,0.857102779235225
"176",3274.24489795918,0.292000815102041,0.857102779235225
"177",3285.73469387755,0.292000815102041,0.857102779235225
"178",3297.22448979592,0.292000815102041,0.857102779235225
"179",3308.71428571429,0.292000815102041,0.857102779235225
"180",3320.20408163265,0.292000815102041,0.857102779235225
"181",3331.69387755102,0.292000815102041,0.857102779235225
"182",3343.18367346939,0.292000815102041,0.867848656479041
"183",3354.67346938776,0.292000815102041,0.867848656479041
"184",3366.16326530612,0.292000815102041,0.809766139417124
"185",3377.65306122449,0.292000815102041,0.830115503995711
"186",3389.14285714286,0.292000815102041,0.830115503995711
"187",3400.63265306122,0.292000815102041,0.808670514991555
"188",3412.12244897959,0.292000815102041,0.808670514991555
"189",3423.61224489796,0.292000815102041,0.804503970582801
"190",3435.10204081633,0.292000815102041,0.804503970582801
"191",3446.59183673469,0.292000815102041,0.765876883332183
"192",3458.08163265306,0.292000815102041,0.765876883332183
"193",3469.57142857143,0.292000815102041,0.765876883332183
"194",3481.0612244898,0.292000815102041,0.844369987047768
"195",3492.55102040816,0.292000815102041,0.844369987047768
"196",3504.04081632653,0.292000815102041,0.745720498138229
"197",3515.5306122449,0.292000815102041,0.745720498138229
"198",3527.02040816327,0.292000815102041,0.745720498138229
"199",3538.51020408163,0.292000815102041,0.745720498138229
"200",3550,0.292000815102041,0.745720498138229
"201",2987,0.312266973469388,0.746978210596215
"202",2998.48979591837,0.312266973469388,0.746978210596215
"203",3009.97959183673,0.312266973469388,0.746978210596215
"204",3021.4693877551,0.312266973469388,0.746978210596215
"205",3032.95918367347,0.312266973469388,0.746978210596215
"206",3044.44897959184,0.312266973469388,0.746978210596215
"207",3055.9387755102,0.312266973469388,0.746978210596215
"208",3067.42857142857,0.312266973469388,0.746978210596215
"209",3078.91836734694,0.312266973469388,0.746978210596215
"210",3090.40816326531,0.312266973469388,0.746978210596215
"211",3101.89795918367,0.312266973469388,0.746978210596215
"212",3113.38775510204,0.312266973469388,0.746978210596215
"213",3124.87755102041,0.312266973469388,0.746978210596215
"214",3136.36734693878,0.312266973469388,0.746978210596215
"215",3147.85714285714,0.312266973469388,0.746978210596215
"216",3159.34693877551,0.312266973469388,0.746978210596215
"217",3170.83673469388,0.312266973469388,0.746978210596215
"218",3182.32653061224,0.312266973469388,0.746978210596215
"219",3193.81632653061,0.312266973469388,0.746978210596215
"220",3205.30612244898,0.312266973469388,0.787664547425026
"221",3216.79591836735,0.312266973469388,0.787664547425026
"222",3228.28571428571,0.312266973469388,0.941632656068046
"223",3239.77551020408,0.312266973469388,0.941632656068046
"224",3251.26530612245,0.312266973469388,0.905147578063493
"225",3262.75510204082,0.312266973469388,0.905147578063493
"226",3274.24489795918,0.312266973469388,0.905147578063493
"227",3285.73469387755,0.312266973469388,0.905147578063493
"228",3297.22448979592,0.312266973469388,0.905147578063493
"229",3308.71428571429,0.312266973469388,0.905147578063493
"230",3320.20408163265,0.312266973469388,0.905147578063493
"231",3331.69387755102,0.312266973469388,0.905147578063493
"232",3343.18367346939,0.312266973469388,0.915893455307309
"233",3354.67346938776,0.312266973469388,0.915893455307309
"234",3366.16326530612,0.312266973469388,0.857810938245394
"235",3377.65306122449,0.312266973469388,0.87816030282398
"236",3389.14285714286,0.312266973469388,0.87816030282398
"237",3400.63265306122,0.312266973469388,0.856715313819824
"238",3412.12244897959,0.312266973469388,0.856715313819824
"239",3423.61224489796,0.312266973469388,0.85254876941107
"240",3435.10204081633,0.312266973469388,0.85254876941107
"241",3446.59183673469,0.312266973469388,0.813921682160452
"242",3458.08163265306,0.312266973469388,0.813921682160452
"243",3469.57142857143,0.312266973469388,0.813921682160452
"244",3481.0612244898,0.312266973469388,0.892414785876037
"245",3492.55102040816,0.312266973469388,0.892414785876037
"246",3504.04081632653,0.312266973469388,0.793765296966497
"247",3515.5306122449,0.312266973469388,0.793765296966497
"248",3527.02040816327,0.312266973469388,0.793765296966497
"249",3538.51020408163,0.312266973469388,0.793765296966497
"250",3550,0.312266973469388,0.793765296966497
"251",2987,0.332533131836735,0.746978210596215
"252",2998.48979591837,0.332533131836735,0.746978210596215
"253",3009.97959183673,0.332533131836735,0.746978210596215
"254",3021.4693877551,0.332533131836735,0.746978210596215
"255",3032.95918367347,0.332533131836735,0.746978210596215
"256",3044.44897959184,0.332533131836735,0.746978210596215
"257",3055.9387755102,0.332533131836735,0.746978210596215
"258",3067.42857142857,0.332533131836735,0.746978210596215
"259",3078.91836734694,0.332533131836735,0.746978210596215
"260",3090.40816326531,0.332533131836735,0.746978210596215
"261",3101.89795918367,0.332533131836735,0.746978210596215
"262",3113.38775510204,0.332533131836735,0.746978210596215
"263",3124.87755102041,0.332533131836735,0.746978210596215
"264",3136.36734693878,0.332533131836735,0.746978210596215
"265",3147.85714285714,0.332533131836735,0.746978210596215
"266",3159.34693877551,0.332533131836735,0.746978210596215
"267",3170.83673469388,0.332533131836735,0.746978210596215
"268",3182.32653061224,0.332533131836735,0.746978210596215
"269",3193.81632653061,0.332533131836735,0.746978210596215
"270",3205.30612244898,0.332533131836735,0.787664547425026
"271",3216.79591836735,0.332533131836735,0.787664547425026
"272",3228.28571428571,0.332533131836735,0.941632656068046
"273",3239.77551020408,0.332533131836735,0.941632656068046
"274",3251.26530612245,0.332533131836735,0.905147578063493
"275",3262.75510204082,0.332533131836735,0.905147578063493
"276",3274.24489795918,0.332533131836735,0.905147578063493
"277",3285.73469387755,0.332533131836735,0.905147578063493
"278",3297.22448979592,0.332533131836735,0.905147578063493
"279",3308.71428571429,0.332533131836735,0.905147578063493
"280",3320.20408163265,0.332533131836735,0.905147578063493
"281",3331.69387755102,0.332533131836735,0.905147578063493
"282",3343.18367346939,0.332533131836735,0.915893455307309
"283",3354.67346938776,0.332533131836735,0.915893455307309
"284",3366.16326530612,0.332533131836735,0.857810938245394
"285",3377.65306122449,0.332533131836735,0.87816030282398
"286",3389.14285714286,0.332533131836735,0.87816030282398
"287",3400.63265306122,0.332533131836735,0.856715313819824
"288",3412.12244897959,0.332533131836735,0.856715313819824
"289",3423.61224489796,0.332533131836735,0.85254876941107
"290",3435.10204081633,0.332533131836735,0.85254876941107
"291",3446.59183673469,0.332533131836735,0.813921682160452
"292",3458.08163265306,0.332533131836735,0.813921682160452
"293",3469.57142857143,0.332533131836735,0.813921682160452
"294",3481.0612244898,0.332533131836735,0.892414785876037
"295",3492.55102040816,0.332533131836735,0.892414785876037
"296",3504.04081632653,0.332533131836735,0.793765296966497
"297",3515.5306122449,0.332533131836735,0.793765296966497
"298",3527.02040816327,0.332533131836735,0.793765296966497
"299",3538.51020408163,0.332533131836735,0.793765296966497
"300",3550,0.332533131836735,0.793765296966497
"301",2987,0.352799290204082,0.780362445484207
"302",2998.48979591837,0.352799290204082,0.780362445484207
"303",3009.97959183673,0.352799290204082,0.780362445484207
"304",3021.4693877551,0.352799290204082,0.780362445484207
"305",3032.95918367347,0.352799290204082,0.780362445484207
"306",3044.44897959184,0.352799290204082,0.780362445484207
"307",3055.9387755102,0.352799290204082,0.780362445484207
"308",3067.42857142857,0.352799290204082,0.780362445484207
"309",3078.91836734694,0.352799290204082,0.780362445484207
"310",3090.40816326531,0.352799290204082,0.780362445484207
"311",3101.89795918367,0.352799290204082,0.780362445484207
"312",3113.38775510204,0.352799290204082,0.780362445484207
"313",3124.87755102041,0.352799290204082,0.780362445484207
"314",3136.36734693878,0.352799290204082,0.780362445484207
"315",3147.85714285714,0.352799290204082,0.780362445484207
"316",3159.34693877551,0.352799290204082,0.780362445484207
"317",3170.83673469388,0.352799290204082,0.780362445484207
"318",3182.32653061224,0.352799290204082,0.780362445484207
"319",3193.81632653061,0.352799290204082,0.780362445484207
"320",3205.30612244898,0.352799290204082,0.821048782313018
"321",3216.79591836735,0.352799290204082,0.821048782313018
"322",3228.28571428571,0.352799290204082,0.975016890956038
"323",3239.77551020408,0.352799290204082,0.975016890956038
"324",3251.26530612245,0.352799290204082,0.938531812951485
"325",3262.75510204082,0.352799290204082,0.938531812951485
"326",3274.24489795918,0.352799290204082,0.938531812951485
"327",3285.73469387755,0.352799290204082,0.938531812951485
"328",3297.22448979592,0.352799290204082,0.938531812951485
"329",3308.71428571429,0.352799290204082,0.938531812951485
"330",3320.20408163265,0.352799290204082,0.938531812951485
"331",3331.69387755102,0.352799290204082,0.938531812951485
"332",3343.18367346939,0.352799290204082,0.949277690195302
"333",3354.67346938776,0.352799290204082,0.949277690195302
"334",3366.16326530612,0.352799290204082,0.891195173133384
"335",3377.65306122449,0.352799290204082,0.911544537711972
"336",3389.14285714286,0.352799290204082,0.911544537711972
"337",3400.63265306122,0.352799290204082,0.890099548707815
"338",3412.12244897959,0.352799290204082,0.890099548707815
"339",3423.61224489796,0.352799290204082,0.885933004299061
"340",3435.10204081633,0.352799290204082,0.885933004299061
"341",3446.59183673469,0.352799290204082,0.847305917048444
"342",3458.08163265306,0.352799290204082,0.847305917048444
"343",3469.57142857143,0.352799290204082,0.847305917048444
"344",3481.0612244898,0.352799290204082,0.925799020764029
"345",3492.55102040816,0.352799290204082,0.925799020764029
"346",3504.04081632653,0.352799290204082,0.827149531854488
"347",3515.5306122449,0.352799290204082,0.827149531854488
"348",3527.02040816327,0.352799290204082,0.827149531854488
"349",3538.51020408163,0.352799290204082,0.827149531854488
"350",3550,0.352799290204082,0.827149531854488
"351",2987,0.373065448571429,0.756030683642147
"352",2998.48979591837,0.373065448571429,0.756030683642147
"353",3009.97959183673,0.373065448571429,0.756030683642147
"354",3021.4693877551,0.373065448571429,0.756030683642147
"355",3032.95918367347,0.373065448571429,0.756030683642147
"356",3044.44897959184,0.373065448571429,0.756030683642147
"357",3055.9387755102,0.373065448571429,0.756030683642147
"358",3067.42857142857,0.373065448571429,0.756030683642147
"359",3078.91836734694,0.373065448571429,0.756030683642147
"360",3090.40816326531,0.373065448571429,0.756030683642147
"361",3101.89795918367,0.373065448571429,0.756030683642147
"362",3113.38775510204,0.373065448571429,0.756030683642147
"363",3124.87755102041,0.373065448571429,0.756030683642147
"364",3136.36734693878,0.373065448571429,0.756030683642147
"365",3147.85714285714,0.373065448571429,0.756030683642147
"366",3159.34693877551,0.373065448571429,0.756030683642147
"367",3170.83673469388,0.373065448571429,0.756030683642147
"368",3182.32653061224,0.373065448571429,0.756030683642147
"369",3193.81632653061,0.373065448571429,0.756030683642147
"370",3205.30612244898,0.373065448571429,0.796717020470959
"371",3216.79591836735,0.373065448571429,0.796717020470959
"372",3228.28571428571,0.373065448571429,0.950685129113979
"373",3239.77551020408,0.373065448571429,0.950685129113979
"374",3251.26530612245,0.373065448571429,0.914200051109426
"375",3262.75510204082,0.373065448571429,0.914200051109426
"376",3274.24489795918,0.373065448571429,0.914200051109426
"377",3285.73469387755,0.373065448571429,0.914200051109426
"378",3297.22448979592,0.373065448571429,0.914200051109426
"379",3308.71428571429,0.373065448571429,0.914200051109426
"380",3320.20408163265,0.373065448571429,0.914200051109426
"381",3331.69387755102,0.373065448571429,0.914200051109426
"382",3343.18367346939,0.373065448571429,0.924945928353242
"383",3354.67346938776,0.373065448571429,0.924945928353242
"384",3366.16326530612,0.373065448571429,0.866863411291325
"385",3377.65306122449,0.373065448571429,0.887212775869912
"386",3389.14285714286,0.373065448571429,0.887212775869912
"387",3400.63265306122,0.373065448571429,0.865767786865756
"388",3412.12244897959,0.373065448571429,0.865767786865756
"389",3423.61224489796,0.373065448571429,0.861601242457002
"390",3435.10204081633,0.373065448571429,0.861601242457002
"391",3446.59183673469,0.373065448571429,0.822974155206384
"392",3458.08163265306,0.373065448571429,0.822974155206384
"393",3469.57142857143,0.373065448571429,0.822974155206384
"394",3481.0612244898,0.373065448571429,0.901467258921969
"395",3492.55102040816,0.373065448571429,0.901467258921969
"396",3504.04081632653,0.373065448571429,0.802817770012429
"397",3515.5306122449,0.373065448571429,0.802817770012429
"398",3527.02040816327,0.373065448571429,0.802817770012429
"399",3538.51020408163,0.373065448571429,0.802817770012429
"400",3550,0.373065448571429,0.802817770012429
"401",2987,0.393331606938776,0.756030683642147
"402",2998.48979591837,0.393331606938776,0.756030683642147
"403",3009.97959183673,0.393331606938776,0.756030683642147
"404",3021.4693877551,0.393331606938776,0.756030683642147
"405",3032.95918367347,0.393331606938776,0.756030683642147
"406",3044.44897959184,0.393331606938776,0.756030683642147
"407",3055.9387755102,0.393331606938776,0.756030683642147
"408",3067.42857142857,0.393331606938776,0.756030683642147
"409",3078.91836734694,0.393331606938776,0.756030683642147
"410",3090.40816326531,0.393331606938776,0.756030683642147
"411",3101.89795918367,0.393331606938776,0.756030683642147
"412",3113.38775510204,0.393331606938776,0.756030683642147
"413",3124.87755102041,0.393331606938776,0.756030683642147
"414",3136.36734693878,0.393331606938776,0.756030683642147
"415",3147.85714285714,0.393331606938776,0.756030683642147
"416",3159.34693877551,0.393331606938776,0.756030683642147
"417",3170.83673469388,0.393331606938776,0.756030683642147
"418",3182.32653061224,0.393331606938776,0.756030683642147
"419",3193.81632653061,0.393331606938776,0.756030683642147
"420",3205.30612244898,0.393331606938776,0.796717020470959
"421",3216.79591836735,0.393331606938776,0.796717020470959
"422",3228.28571428571,0.393331606938776,0.950685129113979
"423",3239.77551020408,0.393331606938776,0.950685129113979
"424",3251.26530612245,0.393331606938776,0.914200051109426
"425",3262.75510204082,0.393331606938776,0.914200051109426
"426",3274.24489795918,0.393331606938776,0.914200051109426
"427",3285.73469387755,0.393331606938776,0.914200051109426
"428",3297.22448979592,0.393331606938776,0.914200051109426
"429",3308.71428571429,0.393331606938776,0.914200051109426
"430",3320.20408163265,0.393331606938776,0.914200051109426
"431",3331.69387755102,0.393331606938776,0.914200051109426
"432",3343.18367346939,0.393331606938776,0.924945928353242
"433",3354.67346938776,0.393331606938776,0.924945928353242
"434",3366.16326530612,0.393331606938776,0.866863411291325
"435",3377.65306122449,0.393331606938776,0.887212775869912
"436",3389.14285714286,0.393331606938776,0.887212775869912
"437",3400.63265306122,0.393331606938776,0.865767786865756
"438",3412.12244897959,0.393331606938776,0.865767786865756
"439",3423.61224489796,0.393331606938776,0.861601242457002
"440",3435.10204081633,0.393331606938776,0.861601242457002
"441",3446.59183673469,0.393331606938776,0.779055388616538
"442",3458.08163265306,0.393331606938776,0.779055388616538
"443",3469.57142857143,0.393331606938776,0.779055388616538
"444",3481.0612244898,0.393331606938776,0.857548492332123
"445",3492.55102040816,0.393331606938776,0.857548492332123
"446",3504.04081632653,0.393331606938776,0.758899003422582
"447",3515.5306122449,0.393331606938776,0.758899003422582
"448",3527.02040816327,0.393331606938776,0.758899003422582
"449",3538.51020408163,0.393331606938776,0.758899003422582
"450",3550,0.393331606938776,0.758899003422582
"451",2987,0.413597765306122,0.768290253000589
"452",2998.48979591837,0.413597765306122,0.768290253000589
"453",3009.97959183673,0.413597765306122,0.768290253000589
"454",3021.4693877551,0.413597765306122,0.768290253000589
"455",3032.95918367347,0.413597765306122,0.768290253000589
"456",3044.44897959184,0.413597765306122,0.768290253000589
"457",3055.9387755102,0.413597765306122,0.768290253000589
"458",3067.42857142857,0.413597765306122,0.768290253000589
"459",3078.91836734694,0.413597765306122,0.768290253000589
"460",3090.40816326531,0.413597765306122,0.768290253000589
"461",3101.89795918367,0.413597765306122,0.768290253000589
"462",3113.38775510204,0.413597765306122,0.768290253000589
"463",3124.87755102041,0.413597765306122,0.768290253000589
"464",3136.36734693878,0.413597765306122,0.768290253000589
"465",3147.85714285714,0.413597765306122,0.768290253000589
"466",3159.34693877551,0.413597765306122,0.768290253000589
"467",3170.83673469388,0.413597765306122,0.768290253000589
"468",3182.32653061224,0.413597765306122,0.768290253000589
"469",3193.81632653061,0.413597765306122,0.768290253000589
"470",3205.30612244898,0.413597765306122,0.8089765898294
"471",3216.79591836735,0.413597765306122,0.8089765898294
"472",3228.28571428571,0.413597765306122,0.96294469847242
"473",3239.77551020408,0.413597765306122,0.96294469847242
"474",3251.26530612245,0.413597765306122,0.926459620467868
"475",3262.75510204082,0.413597765306122,0.926459620467868
"476",3274.24489795918,0.413597765306122,0.926459620467868
"477",3285.73469387755,0.413597765306122,0.926459620467868
"478",3297.22448979592,0.413597765306122,0.926459620467868
"479",3308.71428571429,0.413597765306122,0.926459620467868
"480",3320.20408163265,0.413597765306122,0.926459620467868
"481",3331.69387755102,0.413597765306122,0.926459620467868
"482",3343.18367346939,0.413597765306122,0.937205497711684
"483",3354.67346938776,0.413597765306122,0.937205497711684
"484",3366.16326530612,0.413597765306122,0.879122980649766
"485",3377.65306122449,0.413597765306122,0.899472345228353
"486",3389.14285714286,0.413597765306122,0.899472345228353
"487",3400.63265306122,0.413597765306122,0.878027356224198
"488",3412.12244897959,0.413597765306122,0.878027356224198
"489",3423.61224489796,0.413597765306122,0.873860811815443
"490",3435.10204081633,0.413597765306122,0.873860811815443
"491",3446.59183673469,0.413597765306122,0.791314957974979
"492",3458.08163265306,0.413597765306122,0.791314957974979
"493",3469.57142857143,0.413597765306122,0.791314957974979
"494",3481.0612244898,0.413597765306122,0.869808061690565
"495",3492.55102040816,0.413597765306122,0.869808061690565
"496",3504.04081632653,0.413597765306122,0.771158572781024
"497",3515.5306122449,0.413597765306122,0.771158572781024
"498",3527.02040816327,0.413597765306122,0.771158572781024
"499",3538.51020408163,0.413597765306122,0.771158572781024
"500",3550,0.413597765306122,0.771158572781024
"501",2987,0.433863923673469,0.794323572046915
"502",2998.48979591837,0.433863923673469,0.794323572046915
"503",3009.97959183673,0.433863923673469,0.794323572046915
"504",3021.4693877551,0.433863923673469,0.794323572046915
"505",3032.95918367347,0.433863923673469,0.794323572046915
"506",3044.44897959184,0.433863923673469,0.794323572046915
"507",3055.9387755102,0.433863923673469,0.794323572046915
"508",3067.42857142857,0.433863923673469,0.794323572046915
"509",3078.91836734694,0.433863923673469,0.794323572046915
"510",3090.40816326531,0.433863923673469,0.794323572046915
"511",3101.89795918367,0.433863923673469,0.794323572046915
"512",3113.38775510204,0.433863923673469,0.794323572046915
"513",3124.87755102041,0.433863923673469,0.794323572046915
"514",3136.36734693878,0.433863923673469,0.794323572046915
"515",3147.85714285714,0.433863923673469,0.794323572046915
"516",3159.34693877551,0.433863923673469,0.794323572046915
"517",3170.83673469388,0.433863923673469,0.794323572046915
"518",3182.32653061224,0.433863923673469,0.794323572046915
"519",3193.81632653061,0.433863923673469,0.794323572046915
"520",3205.30612244898,0.433863923673469,0.835009908875726
"521",3216.79591836735,0.433863923673469,0.835009908875726
"522",3228.28571428571,0.433863923673469,0.988978017518746
"523",3239.77551020408,0.433863923673469,0.988978017518746
"524",3251.26530612245,0.433863923673469,0.952492939514193
