"","Difference_SnowFree","TEMP","Predicted"
"49",5.55102040816326,5.75,1.50207541236924
"50",6,5.75,1.50207541236924
"51",-16,5.90979591836735,2.01164857675418
"52",-15.5510204081633,5.90979591836735,2.01164857675418
"53",-15.1020408163265,5.90979591836735,2.01164857675418
"54",-14.6530612244898,5.90979591836735,2.01164857675418
"55",-14.2040816326531,5.90979591836735,2.01164857675418
"56",-13.7551020408163,5.90979591836735,2.01164857675418
"57",-13.3061224489796,5.90979591836735,2.01164857675418
"58",-12.8571428571429,5.90979591836735,2.01164857675418
"59",-12.4081632653061,5.90979591836735,2.01164857675418
"60",-11.9591836734694,5.90979591836735,2.01164857675418
"61",-11.5102040816327,5.90979591836735,2.01164857675418
"62",-11.0612244897959,5.90979591836735,2.01164857675418
"63",-10.6122448979592,5.90979591836735,2.01164857675418
"64",-10.1632653061224,5.90979591836735,2.01164857675418
"65",-9.71428571428572,5.90979591836735,2.01164857675418
"66",-9.26530612244898,5.90979591836735,2.01164857675418
"67",-8.81632653061224,5.90979591836735,2.01164857675418
"68",-8.36734693877551,5.90979591836735,2.01164857675418
"69",-7.91836734693878,5.90979591836735,2.01164857675418
"70",-7.46938775510204,5.90979591836735,2.01164857675418
"71",-7.02040816326531,5.90979591836735,2.01164857675418
"72",-6.57142857142857,5.90979591836735,2.01164857675418
"73",-6.12244897959184,5.90979591836735,2.01164857675418
"74",-5.6734693877551,5.90979591836735,2.01164857675418
"75",-5.22448979591837,5.90979591836735,2.00389927714637
"76",-4.77551020408163,5.90979591836735,1.98128213846034
"77",-4.3265306122449,5.90979591836735,1.6510541739311
"78",-3.87755102040816,5.90979591836735,1.6510541739311
"79",-3.42857142857143,5.90979591836735,1.60110283631874
"80",-2.97959183673469,5.90979591836735,1.49769889437032
"81",-2.53061224489796,5.90979591836735,1.49769889437032
"82",-2.08163265306122,5.90979591836735,1.49769889437032
"83",-1.63265306122449,5.90979591836735,1.49769889437032
"84",-1.18367346938776,5.90979591836735,1.49769889437032
"85",-0.73469387755102,5.90979591836735,1.4970277485326
"86",-0.285714285714286,5.90979591836735,1.4970277485326
"87",0.163265306122447,5.90979591836735,1.53935230935137
"88",0.612244897959183,5.90979591836735,1.53935230935137
"89",1.06122448979592,5.90979591836735,1.53935230935137
"90",1.51020408163265,5.90979591836735,1.53935230935137
"91",1.95918367346939,5.90979591836735,1.53935230935137
"92",2.40816326530612,5.90979591836735,1.53935230935137
"93",2.85714285714286,5.90979591836735,1.52587855371121
"94",3.30612244897959,5.90979591836735,1.52587855371121
"95",3.75510204081633,5.90979591836735,1.52587855371121
"96",4.20408163265306,5.90979591836735,1.52587855371121
"97",4.6530612244898,5.90979591836735,1.50207541236924
"98",5.10204081632653,5.90979591836735,1.50207541236924
"99",5.55102040816326,5.90979591836735,1.50207541236924
"100",6,5.90979591836735,1.50207541236924
"101",-16,6.06959183673469,2.01164857675418
"102",-15.5510204081633,6.06959183673469,2.01164857675418
"103",-15.1020408163265,6.06959183673469,2.01164857675418
"104",-14.6530612244898,6.06959183673469,2.01164857675418
"105",-14.2040816326531,6.06959183673469,2.01164857675418
"106",-13.7551020408163,6.06959183673469,2.01164857675418
"107",-13.3061224489796,6.06959183673469,2.01164857675418
"108",-12.8571428571429,6.06959183673469,2.01164857675418
"109",-12.4081632653061,6.06959183673469,2.01164857675418
"110",-11.9591836734694,6.06959183673469,2.01164857675418
"111",-11.5102040816327,6.06959183673469,2.01164857675418
"112",-11.0612244897959,6.06959183673469,2.01164857675418
"113",-10.6122448979592,6.06959183673469,2.01164857675418
"114",-10.1632653061224,6.06959183673469,2.01164857675418
"115",-9.71428571428572,6.06959183673469,2.01164857675418
"116",-9.26530612244898,6.06959183673469,2.01164857675418
"117",-8.81632653061224,6.06959183673469,2.01164857675418
"118",-8.36734693877551,6.06959183673469,2.01164857675418
"119",-7.91836734693878,6.06959183673469,2.01164857675418
"120",-7.46938775510204,6.06959183673469,2.01164857675418
"121",-7.02040816326531,6.06959183673469,2.01164857675418
"122",-6.57142857142857,6.06959183673469,2.01164857675418
"123",-6.12244897959184,6.06959183673469,2.01164857675418
"124",-5.6734693877551,6.06959183673469,2.01164857675418
"125",-5.22448979591837,6.06959183673469,2.00389927714637
"126",-4.77551020408163,6.06959183673469,1.98128213846034
"127",-4.3265306122449,6.06959183673469,1.6510541739311
"128",-3.87755102040816,6.06959183673469,1.6510541739311
"129",-3.42857142857143,6.06959183673469,1.60110283631874
"130",-2.97959183673469,6.06959183673469,1.49769889437032
"131",-2.53061224489796,6.06959183673469,1.49769889437032
"132",-2.08163265306122,6.06959183673469,1.49769889437032
"133",-1.63265306122449,6.06959183673469,1.49769889437032
"134",-1.18367346938776,6.06959183673469,1.49769889437032
"135",-0.73469387755102,6.06959183673469,1.4970277485326
"136",-0.285714285714286,6.06959183673469,1.4970277485326
"137",0.163265306122447,6.06959183673469,1.53935230935137
"138",0.612244897959183,6.06959183673469,1.53935230935137
"139",1.06122448979592,6.06959183673469,1.53935230935137
"140",1.51020408163265,6.06959183673469,1.53935230935137
"141",1.95918367346939,6.06959183673469,1.53935230935137
"142",2.40816326530612,6.06959183673469,1.53935230935137
"143",2.85714285714286,6.06959183673469,1.52587855371121
"144",3.30612244897959,6.06959183673469,1.52587855371121
"145",3.75510204081633,6.06959183673469,1.52587855371121
"146",4.20408163265306,6.06959183673469,1.52587855371121
"147",4.6530612244898,6.06959183673469,1.50207541236924
"148",5.10204081632653,6.06959183673469,1.50207541236924
"149",5.55102040816326,6.06959183673469,1.50207541236924
"150",6,6.06959183673469,1.50207541236924
"151",-16,6.22938775510204,2.01164857675418
"152",-15.5510204081633,6.22938775510204,2.01164857675418
"153",-15.1020408163265,6.22938775510204,2.01164857675418
"154",-14.6530612244898,6.22938775510204,2.01164857675418
"155",-14.2040816326531,6.22938775510204,2.01164857675418
"156",-13.7551020408163,6.22938775510204,2.01164857675418
"157",-13.3061224489796,6.22938775510204,2.01164857675418
"158",-12.8571428571429,6.22938775510204,2.01164857675418
"159",-12.4081632653061,6.22938775510204,2.01164857675418
"160",-11.9591836734694,6.22938775510204,2.01164857675418
"161",-11.5102040816327,6.22938775510204,2.01164857675418
"162",-11.0612244897959,6.22938775510204,2.01164857675418
"163",-10.6122448979592,6.22938775510204,2.01164857675418
"164",-10.1632653061224,6.22938775510204,2.01164857675418
"165",-9.71428571428572,6.22938775510204,2.01164857675418
"166",-9.26530612244898,6.22938775510204,2.01164857675418
"167",-8.81632653061224,6.22938775510204,2.01164857675418
"168",-8.36734693877551,6.22938775510204,2.01164857675418
"169",-7.91836734693878,6.22938775510204,2.01164857675418
"170",-7.46938775510204,6.22938775510204,2.01164857675418
"171",-7.02040816326531,6.22938775510204,2.01164857675418
"172",-6.57142857142857,6.22938775510204,2.01164857675418
"173",-6.12244897959184,6.22938775510204,2.01164857675418
"174",-5.6734693877551,6.22938775510204,2.01164857675418
"175",-5.22448979591837,6.22938775510204,2.00389927714637
"176",-4.77551020408163,6.22938775510204,1.98128213846034
"177",-4.3265306122449,6.22938775510204,1.6510541739311
"178",-3.87755102040816,6.22938775510204,1.6510541739311
"179",-3.42857142857143,6.22938775510204,1.60110283631874
"180",-2.97959183673469,6.22938775510204,1.49769889437032
"181",-2.53061224489796,6.22938775510204,1.49769889437032
"182",-2.08163265306122,6.22938775510204,1.49769889437032
"183",-1.63265306122449,6.22938775510204,1.49769889437032
"184",-1.18367346938776,6.22938775510204,1.49769889437032
"185",-0.73469387755102,6.22938775510204,1.4970277485326
"186",-0.285714285714286,6.22938775510204,1.4970277485326
"187",0.163265306122447,6.22938775510204,1.53935230935137
"188",0.612244897959183,6.22938775510204,1.53935230935137
"189",1.06122448979592,6.22938775510204,1.53935230935137
"190",1.51020408163265,6.22938775510204,1.53935230935137
"191",1.95918367346939,6.22938775510204,1.53935230935137
"192",2.40816326530612,6.22938775510204,1.53935230935137
"193",2.85714285714286,6.22938775510204,1.52587855371121
"194",3.30612244897959,6.22938775510204,1.52587855371121
"195",3.75510204081633,6.22938775510204,1.52587855371121
"196",4.20408163265306,6.22938775510204,1.52587855371121
"197",4.6530612244898,6.22938775510204,1.50207541236924
"198",5.10204081632653,6.22938775510204,1.50207541236924
"199",5.55102040816326,6.22938775510204,1.50207541236924
"200",6,6.22938775510204,1.50207541236924
"201",-16,6.38918367346939,2.01164857675418
"202",-15.5510204081633,6.38918367346939,2.01164857675418
"203",-15.1020408163265,6.38918367346939,2.01164857675418
"204",-14.6530612244898,6.38918367346939,2.01164857675418
"205",-14.2040816326531,6.38918367346939,2.01164857675418
"206",-13.7551020408163,6.38918367346939,2.01164857675418
"207",-13.3061224489796,6.38918367346939,2.01164857675418
"208",-12.8571428571429,6.38918367346939,2.01164857675418
"209",-12.4081632653061,6.38918367346939,2.01164857675418
"210",-11.9591836734694,6.38918367346939,2.01164857675418
"211",-11.5102040816327,6.38918367346939,2.01164857675418
"212",-11.0612244897959,6.38918367346939,2.01164857675418
"213",-10.6122448979592,6.38918367346939,2.01164857675418
"214",-10.1632653061224,6.38918367346939,2.01164857675418
"215",-9.71428571428572,6.38918367346939,2.01164857675418
"216",-9.26530612244898,6.38918367346939,2.01164857675418
"217",-8.81632653061224,6.38918367346939,2.01164857675418
"218",-8.36734693877551,6.38918367346939,2.01164857675418
"219",-7.91836734693878,6.38918367346939,2.01164857675418
"220",-7.46938775510204,6.38918367346939,2.01164857675418
"221",-7.02040816326531,6.38918367346939,2.01164857675418
"222",-6.57142857142857,6.38918367346939,2.01164857675418
"223",-6.12244897959184,6.38918367346939,2.01164857675418
"224",-5.6734693877551,6.38918367346939,2.01164857675418
"225",-5.22448979591837,6.38918367346939,2.00389927714637
"226",-4.77551020408163,6.38918367346939,1.98128213846034
"227",-4.3265306122449,6.38918367346939,1.6510541739311
"228",-3.87755102040816,6.38918367346939,1.6510541739311
"229",-3.42857142857143,6.38918367346939,1.60110283631874
"230",-2.97959183673469,6.38918367346939,1.49769889437032
"231",-2.53061224489796,6.38918367346939,1.49769889437032
"232",-2.08163265306122,6.38918367346939,1.49769889437032
"233",-1.63265306122449,6.38918367346939,1.49769889437032
"234",-1.18367346938776,6.38918367346939,1.49769889437032
"235",-0.73469387755102,6.38918367346939,1.4970277485326
"236",-0.285714285714286,6.38918367346939,1.4970277485326
"237",0.163265306122447,6.38918367346939,1.53935230935137
"238",0.612244897959183,6.38918367346939,1.53935230935137
"239",1.06122448979592,6.38918367346939,1.53935230935137
"240",1.51020408163265,6.38918367346939,1.53935230935137
"241",1.95918367346939,6.38918367346939,1.53935230935137
"242",2.40816326530612,6.38918367346939,1.53935230935137
"243",2.85714285714286,6.38918367346939,1.52587855371121
"244",3.30612244897959,6.38918367346939,1.52587855371121
"245",3.75510204081633,6.38918367346939,1.52587855371121
"246",4.20408163265306,6.38918367346939,1.52587855371121
"247",4.6530612244898,6.38918367346939,1.50207541236924
"248",5.10204081632653,6.38918367346939,1.50207541236924
"249",5.55102040816326,6.38918367346939,1.50207541236924
"250",6,6.38918367346939,1.50207541236924
"251",-16,6.54897959183673,2.01164857675418
"252",-15.5510204081633,6.54897959183673,2.01164857675418
"253",-15.1020408163265,6.54897959183673,2.01164857675418
"254",-14.6530612244898,6.54897959183673,2.01164857675418
"255",-14.2040816326531,6.54897959183673,2.01164857675418
"256",-13.7551020408163,6.54897959183673,2.01164857675418
"257",-13.3061224489796,6.54897959183673,2.01164857675418
"258",-12.8571428571429,6.54897959183673,2.01164857675418
"259",-12.4081632653061,6.54897959183673,2.01164857675418
"260",-11.9591836734694,6.54897959183673,2.01164857675418
"261",-11.5102040816327,6.54897959183673,2.01164857675418
"262",-11.0612244897959,6.54897959183673,2.01164857675418
"263",-10.6122448979592,6.54897959183673,2.01164857675418
"264",-10.1632653061224,6.54897959183673,2.01164857675418
"265",-9.71428571428572,6.54897959183673,2.01164857675418
"266",-9.26530612244898,6.54897959183673,2.01164857675418
"267",-8.81632653061224,6.54897959183673,2.01164857675418
"268",-8.36734693877551,6.54897959183673,2.01164857675418
"269",-7.91836734693878,6.54897959183673,2.01164857675418
"270",-7.46938775510204,6.54897959183673,2.01164857675418
"271",-7.02040816326531,6.54897959183673,2.01164857675418
"272",-6.57142857142857,6.54897959183673,2.01164857675418
"273",-6.12244897959184,6.54897959183673,2.01164857675418
"274",-5.6734693877551,6.54897959183673,2.01164857675418
"275",-5.22448979591837,6.54897959183673,2.00389927714637
"276",-4.77551020408163,6.54897959183673,1.98128213846034
"277",-4.3265306122449,6.54897959183673,1.6510541739311
"278",-3.87755102040816,6.54897959183673,1.6510541739311
"279",-3.42857142857143,6.54897959183673,1.60110283631874
"280",-2.97959183673469,6.54897959183673,1.49769889437032
"281",-2.53061224489796,6.54897959183673,1.49769889437032
"282",-2.08163265306122,6.54897959183673,1.49769889437032
"283",-1.63265306122449,6.54897959183673,1.49769889437032
"284",-1.18367346938776,6.54897959183673,1.49769889437032
"285",-0.73469387755102,6.54897959183673,1.4970277485326
"286",-0.285714285714286,6.54897959183673,1.4970277485326
"287",0.163265306122447,6.54897959183673,1.53935230935137
"288",0.612244897959183,6.54897959183673,1.53935230935137
"289",1.06122448979592,6.54897959183673,1.53935230935137
"290",1.51020408163265,6.54897959183673,1.53935230935137
"291",1.95918367346939,6.54897959183673,1.53935230935137
"292",2.40816326530612,6.54897959183673,1.53935230935137
"293",2.85714285714286,6.54897959183673,1.52587855371121
"294",3.30612244897959,6.54897959183673,1.52587855371121
"295",3.75510204081633,6.54897959183673,1.52587855371121
"296",4.20408163265306,6.54897959183673,1.52587855371121
"297",4.6530612244898,6.54897959183673,1.50207541236924
"298",5.10204081632653,6.54897959183673,1.50207541236924
"299",5.55102040816326,6.54897959183673,1.50207541236924
"300",6,6.54897959183673,1.50207541236924
"301",-16,6.70877551020408,2.01164857675418
"302",-15.5510204081633,6.70877551020408,2.01164857675418
"303",-15.1020408163265,6.70877551020408,2.01164857675418
"304",-14.6530612244898,6.70877551020408,2.01164857675418
"305",-14.2040816326531,6.70877551020408,2.01164857675418
"306",-13.7551020408163,6.70877551020408,2.01164857675418
"307",-13.3061224489796,6.70877551020408,2.01164857675418
"308",-12.8571428571429,6.70877551020408,2.01164857675418
"309",-12.4081632653061,6.70877551020408,2.01164857675418
"310",-11.9591836734694,6.70877551020408,2.01164857675418
"311",-11.5102040816327,6.70877551020408,2.01164857675418
"312",-11.0612244897959,6.70877551020408,2.01164857675418
"313",-10.6122448979592,6.70877551020408,2.01164857675418
"314",-10.1632653061224,6.70877551020408,2.01164857675418
"315",-9.71428571428572,6.70877551020408,2.01164857675418
"316",-9.26530612244898,6.70877551020408,2.01164857675418
"317",-8.81632653061224,6.70877551020408,2.01164857675418
"318",-8.36734693877551,6.70877551020408,2.01164857675418
"319",-7.91836734693878,6.70877551020408,2.01164857675418
"320",-7.46938775510204,6.70877551020408,2.01164857675418
"321",-7.02040816326531,6.70877551020408,2.01164857675418
"322",-6.57142857142857,6.70877551020408,2.01164857675418
"323",-6.12244897959184,6.70877551020408,2.01164857675418
"324",-5.6734693877551,6.70877551020408,2.01164857675418
"325",-5.22448979591837,6.70877551020408,2.00389927714637
"326",-4.77551020408163,6.70877551020408,1.98128213846034
"327",-4.3265306122449,6.70877551020408,1.6510541739311
"328",-3.87755102040816,6.70877551020408,1.6510541739311
"329",-3.42857142857143,6.70877551020408,1.60110283631874
"330",-2.97959183673469,6.70877551020408,1.49769889437032
"331",-2.53061224489796,6.70877551020408,1.49769889437032
"332",-2.08163265306122,6.70877551020408,1.49769889437032
"333",-1.63265306122449,6.70877551020408,1.49769889437032
"334",-1.18367346938776,6.70877551020408,1.49769889437032
"335",-0.73469387755102,6.70877551020408,1.4970277485326
"336",-0.285714285714286,6.70877551020408,1.4970277485326
"337",0.163265306122447,6.70877551020408,1.53935230935137
"338",0.612244897959183,6.70877551020408,1.53935230935137
"339",1.06122448979592,6.70877551020408,1.53935230935137
"340",1.51020408163265,6.70877551020408,1.53935230935137
"341",1.95918367346939,6.70877551020408,1.53935230935137
"342",2.40816326530612,6.70877551020408,1.53935230935137
"343",2.85714285714286,6.70877551020408,1.52587855371121
"344",3.30612244897959,6.70877551020408,1.52587855371121
"345",3.75510204081633,6.70877551020408,1.52587855371121
"346",4.20408163265306,6.70877551020408,1.52587855371121
"347",4.6530612244898,6.70877551020408,1.50207541236924
"348",5.10204081632653,6.70877551020408,1.50207541236924
"349",5.55102040816326,6.70877551020408,1.50207541236924
"350",6,6.70877551020408,1.50207541236924
"351",-16,6.86857142857143,2.01164857675418
"352",-15.5510204081633,6.86857142857143,2.01164857675418
"353",-15.1020408163265,6.86857142857143,2.01164857675418
"354",-14.6530612244898,6.86857142857143,2.01164857675418
"355",-14.2040816326531,6.86857142857143,2.01164857675418
"356",-13.7551020408163,6.86857142857143,2.01164857675418
"357",-13.3061224489796,6.86857142857143,2.01164857675418
"358",-12.8571428571429,6.86857142857143,2.01164857675418
"359",-12.4081632653061,6.86857142857143,2.01164857675418
"360",-11.9591836734694,6.86857142857143,2.01164857675418
"361",-11.5102040816327,6.86857142857143,2.01164857675418
"362",-11.0612244897959,6.86857142857143,2.01164857675418
"363",-10.6122448979592,6.86857142857143,2.01164857675418
"364",-10.1632653061224,6.86857142857143,2.01164857675418
"365",-9.71428571428572,6.86857142857143,2.01164857675418
"366",-9.26530612244898,6.86857142857143,2.01164857675418
"367",-8.81632653061224,6.86857142857143,2.01164857675418
"368",-8.36734693877551,6.86857142857143,2.01164857675418
"369",-7.91836734693878,6.86857142857143,2.01164857675418
"370",-7.46938775510204,6.86857142857143,2.01164857675418
"371",-7.02040816326531,6.86857142857143,2.01164857675418
"372",-6.57142857142857,6.86857142857143,2.01164857675418
"373",-6.12244897959184,6.86857142857143,2.01164857675418
"374",-5.6734693877551,6.86857142857143,2.01164857675418
"375",-5.22448979591837,6.86857142857143,2.00389927714637
"376",-4.77551020408163,6.86857142857143,1.98128213846034
"377",-4.3265306122449,6.86857142857143,1.6510541739311
"378",-3.87755102040816,6.86857142857143,1.6510541739311
"379",-3.42857142857143,6.86857142857143,1.60110283631874
"380",-2.97959183673469,6.86857142857143,1.49769889437032
"381",-2.53061224489796,6.86857142857143,1.49769889437032
"382",-2.08163265306122,6.86857142857143,1.49769889437032
"383",-1.63265306122449,6.86857142857143,1.49769889437032
"384",-1.18367346938776,6.86857142857143,1.49769889437032
"385",-0.73469387755102,6.86857142857143,1.4970277485326
"386",-0.285714285714286,6.86857142857143,1.4970277485326
"387",0.163265306122447,6.86857142857143,1.53935230935137
"388",0.612244897959183,6.86857142857143,1.53935230935137
"389",1.06122448979592,6.86857142857143,1.53935230935137
"390",1.51020408163265,6.86857142857143,1.53935230935137
"391",1.95918367346939,6.86857142857143,1.53935230935137
"392",2.40816326530612,6.86857142857143,1.53935230935137
"393",2.85714285714286,6.86857142857143,1.52587855371121
"394",3.30612244897959,6.86857142857143,1.52587855371121
"395",3.75510204081633,6.86857142857143,1.52587855371121
"396",4.20408163265306,6.86857142857143,1.52587855371121
"397",4.6530612244898,6.86857142857143,1.50207541236924
"398",5.10204081632653,6.86857142857143,1.50207541236924
"399",5.55102040816326,6.86857142857143,1.50207541236924
"400",6,6.86857142857143,1.50207541236924
"401",-16,7.02836734693878,2.01164857675418
"402",-15.5510204081633,7.02836734693878,2.01164857675418
"403",-15.1020408163265,7.02836734693878,2.01164857675418
"404",-14.6530612244898,7.02836734693878,2.01164857675418
"405",-14.2040816326531,7.02836734693878,2.01164857675418
"406",-13.7551020408163,7.02836734693878,2.01164857675418
"407",-13.3061224489796,7.02836734693878,2.01164857675418
"408",-12.8571428571429,7.02836734693878,2.01164857675418
"409",-12.4081632653061,7.02836734693878,2.01164857675418
"410",-11.9591836734694,7.02836734693878,2.01164857675418
"411",-11.5102040816327,7.02836734693878,2.01164857675418
"412",-11.0612244897959,7.02836734693878,2.01164857675418
"413",-10.6122448979592,7.02836734693878,2.01164857675418
"414",-10.1632653061224,7.02836734693878,2.01164857675418
"415",-9.71428571428572,7.02836734693878,2.01164857675418
"416",-9.26530612244898,7.02836734693878,2.01164857675418
"417",-8.81632653061224,7.02836734693878,2.01164857675418
"418",-8.36734693877551,7.02836734693878,2.01164857675418
"419",-7.91836734693878,7.02836734693878,2.01164857675418
"420",-7.46938775510204,7.02836734693878,2.01164857675418
"421",-7.02040816326531,7.02836734693878,2.01164857675418
"422",-6.57142857142857,7.02836734693878,2.01164857675418
"423",-6.12244897959184,7.02836734693878,2.01164857675418
"424",-5.6734693877551,7.02836734693878,2.01164857675418
"425",-5.22448979591837,7.02836734693878,2.00389927714637
"426",-4.77551020408163,7.02836734693878,1.98128213846034
"427",-4.3265306122449,7.02836734693878,1.6510541739311
"428",-3.87755102040816,7.02836734693878,1.6510541739311
"429",-3.42857142857143,7.02836734693878,1.60110283631874
"430",-2.97959183673469,7.02836734693878,1.49769889437032
"431",-2.53061224489796,7.02836734693878,1.49769889437032
"432",-2.08163265306122,7.02836734693878,1.49769889437032
"433",-1.63265306122449,7.02836734693878,1.49769889437032
"434",-1.18367346938776,7.02836734693878,1.49769889437032
"435",-0.73469387755102,7.02836734693878,1.4970277485326
"436",-0.285714285714286,7.02836734693878,1.4970277485326
"437",0.163265306122447,7.02836734693878,1.53935230935137
"438",0.612244897959183,7.02836734693878,1.53935230935137
"439",1.06122448979592,7.02836734693878,1.53935230935137
"440",1.51020408163265,7.02836734693878,1.53935230935137
"441",1.95918367346939,7.02836734693878,1.53935230935137
"442",2.40816326530612,7.02836734693878,1.53935230935137
"443",2.85714285714286,7.02836734693878,1.52587855371121
"444",3.30612244897959,7.02836734693878,1.52587855371121
"445",3.75510204081633,7.02836734693878,1.52587855371121
"446",4.20408163265306,7.02836734693878,1.52587855371121
"447",4.6530612244898,7.02836734693878,1.50207541236924
"448",5.10204081632653,7.02836734693878,1.50207541236924
"449",5.55102040816326,7.02836734693878,1.50207541236924
"450",6,7.02836734693878,1.50207541236924
"451",-16,7.18816326530612,2.01164857675418
"452",-15.5510204081633,7.18816326530612,2.01164857675418
"453",-15.1020408163265,7.18816326530612,2.01164857675418
"454",-14.6530612244898,7.18816326530612,2.01164857675418
"455",-14.2040816326531,7.18816326530612,2.01164857675418
"456",-13.7551020408163,7.18816326530612,2.01164857675418
"457",-13.3061224489796,7.18816326530612,2.01164857675418
"458",-12.8571428571429,7.18816326530612,2.01164857675418
"459",-12.4081632653061,7.18816326530612,2.01164857675418
"460",-11.9591836734694,7.18816326530612,2.01164857675418
"461",-11.5102040816327,7.18816326530612,2.01164857675418
"462",-11.0612244897959,7.18816326530612,2.01164857675418
"463",-10.6122448979592,7.18816326530612,2.01164857675418
"464",-10.1632653061224,7.18816326530612,2.01164857675418
"465",-9.71428571428572,7.18816326530612,2.01164857675418
"466",-9.26530612244898,7.18816326530612,2.01164857675418
"467",-8.81632653061224,7.18816326530612,2.01164857675418
"468",-8.36734693877551,7.18816326530612,2.01164857675418
"469",-7.91836734693878,7.18816326530612,2.01164857675418
"470",-7.46938775510204,7.18816326530612,2.01164857675418
"471",-7.02040816326531,7.18816326530612,2.01164857675418
"472",-6.57142857142857,7.18816326530612,2.01164857675418
"473",-6.12244897959184,7.18816326530612,2.01164857675418
"474",-5.6734693877551,7.18816326530612,2.01164857675418
"475",-5.22448979591837,7.18816326530612,2.00389927714637
"476",-4.77551020408163,7.18816326530612,1.98128213846034
"477",-4.3265306122449,7.18816326530612,1.6510541739311
"478",-3.87755102040816,7.18816326530612,1.6510541739311
"479",-3.42857142857143,7.18816326530612,1.60110283631874
"480",-2.97959183673469,7.18816326530612,1.49769889437032
"481",-2.53061224489796,7.18816326530612,1.49769889437032
"482",-2.08163265306122,7.18816326530612,1.49769889437032
"483",-1.63265306122449,7.18816326530612,1.49769889437032
"484",-1.18367346938776,7.18816326530612,1.49769889437032
"485",-0.73469387755102,7.18816326530612,1.4970277485326
"486",-0.285714285714286,7.18816326530612,1.4970277485326
"487",0.163265306122447,7.18816326530612,1.53935230935137
"488",0.612244897959183,7.18816326530612,1.53935230935137
"489",1.06122448979592,7.18816326530612,1.53935230935137
"490",1.51020408163265,7.18816326530612,1.53935230935137
"491",1.95918367346939,7.18816326530612,1.53935230935137
"492",2.40816326530612,7.18816326530612,1.53935230935137
"493",2.85714285714286,7.18816326530612,1.52587855371121
"494",3.30612244897959,7.18816326530612,1.52587855371121
"495",3.75510204081633,7.18816326530612,1.52587855371121
"496",4.20408163265306,7.18816326530612,1.52587855371121
"497",4.6530612244898,7.18816326530612,1.50207541236924
"498",5.10204081632653,7.18816326530612,1.50207541236924
"499",5.55102040816326,7.18816326530612,1.50207541236924
"500",6,7.18816326530612,1.50207541236924
"501",-16,7.34795918367347,2.01164857675418
"502",-15.5510204081633,7.34795918367347,2.01164857675418
"503",-15.1020408163265,7.34795918367347,2.01164857675418
"504",-14.6530612244898,7.34795918367347,2.01164857675418
"505",-14.2040816326531,7.34795918367347,2.01164857675418
"506",-13.7551020408163,7.34795918367347,2.01164857675418
"507",-13.3061224489796,7.34795918367347,2.01164857675418
"508",-12.8571428571429,7.34795918367347,2.01164857675418
"509",-12.4081632653061,7.34795918367347,2.01164857675418
"510",-11.9591836734694,7.34795918367347,2.01164857675418
"511",-11.5102040816327,7.34795918367347,2.01164857675418
"512",-11.0612244897959,7.34795918367347,2.01164857675418
"513",-10.6122448979592,7.34795918367347,2.01164857675418
"514",-10.1632653061224,7.34795918367347,2.01164857675418
"515",-9.71428571428572,7.34795918367347,2.01164857675418
